qname	tname	num_alns	pid	qcov	tcov
GCA_001402155.1_2_258-83882	GCA_001990085.2_61_8-43102	4	94.82	35.44	68.8
GCA_001402155.1_2_258-83882	GCA_013414365.1_85_57226-136396	7	94.85	56.26	59.06
GCA_001402155.1_2_258-83882	GCA_024748415.1_32_229720-309677	5	93.95	48.08	50.27
GCA_001402155.1_2_258-83882	GCA_006802075.1_84_257554-307626	8	97.24	37.54	62.89
GCA_001402155.1_2_258-83882	GCA_021166915.1_111_49308-92757	9	97.02	32.11	61.77
GCA_001402155.1_2_258-83882	GCA_021166995.1_223_56027-100933	6	97.23	36.95	69.5
GCA_001402155.1_2_258-83882	GCA_017427005.1_45_239380-294381	8	97.11	39.97	60.22
GCA_001402155.1_2_258-83882	GCA_000176455.1_24_1-38265	5	94.39	37.25	80.66
GCA_001402155.1_2_258-83882	GCA_008085635.1_11_218669-290472	10	94.58	52.13	60.72
GCA_001402155.1_2_258-83882	GCA_003312005.1_146_108-43010	4	96.91	33.69	65.74
GCA_001402155.1_2_258-83882	GCA_014281135.1_13_457-15519	2	98.21	15.02	83.34
GCA_001402155.1_2_258-83882	GCA_003716425.1_2_1141978-1163292	2	98.01	17.71	69.45
GCA_001402155.1_2_258-83882	GCA_008084795.1_2_160-84330	10	97.24	53.66	53.48
GCA_001402155.1_2_258-83882	GCA_002284205.1_9_165-37332	6	97.17	31.11	69.35
GCA_001402155.1_2_258-83882	GCA_003716505.1_2_479340-595857	9	97.7	48.49	35.01
GCA_001402155.1_2_258-83882	GCA_016456855.1_328_20640-114820	9	97.11	46.36	41.17
GCA_001402155.1_2_258-83882	GCA_002284425.1_70_1-31123	3	97.52	24.82	66.71
GCA_001402155.1_2_258-83882	GCA_008083355.1_69_1-10770	1	97.64	11.88	92.11
GCA_001402155.1_2_258-83882	GCA_003347725.1_87_2-48665	7	97.36	36.81	62.73
GCA_001402155.1_2_258-83882	GCA_019504425.1_2_377785-479613	11	96.54	49.17	40.38
GCA_001402155.1_2_258-83882	GCA_003349725.1_379_1-9553	1	97.78	11.31	98.95
GCA_001402155.1_2_258-83882	GCA_003349315.1_1_1-20028	3	97.4	20.84	87.03
GCA_001402365.1_21_327394-350139	GCA_017426905.1_21_499-19971	1	98.27	76.76	89.65
GCA_001402365.1_21_327394-350139	GCA_008084025.1_50_391-65479	1	98.27	76.17	26.62
GCA_001402365.1_21_327394-350139	GCA_006802395.1_184_1-36213	1	97.99	76.73	48.2
GCA_001402365.1_21_327394-350139	GCA_008083455.1_7_392948-468056	1	97.97	76.73	23.24
GCA_001402365.1_21_327394-350139	GCA_006802575.1_169_256-36109	3	97.91	76.73	49.17
GCA_001402365.1_21_327394-350139	GCA_008083955.1_7_16201-70846	1	97.95	76.73	31.94
GCA_001402365.1_21_327394-350139	GCA_002284235.1_83_368-75275	1	98.18	76.17	23.13
GCA_001402365.1_21_327394-350139	GCA_019793275.1_19_283586-346134	1	97.92	76.73	27.91
GCA_001402365.1_21_327394-350139	GCA_002284395.1_23_3-59781	1	98.03	76.44	29.07
GCA_001402365.1_21_327394-350139	GCA_902810005.1_5_147023-196736	1	98.02	76.45	34.97
GCA_001402365.1_21_327394-350139	GCA_006802485.1_133_701-58153	1	98.11	76.17	30.16
GCA_001402365.1_21_327394-350139	GCA_017426965.1_65_102-245094	1	97.95	76.44	7.09
GCA_001402365.1_21_327394-350139	GCA_006802365.1_179_433-17757	1	97.96	76.17	100.0
GCA_001402365.1_21_327394-350139	GCA_006802155.1_89_148-87733	1	97.84	76.45	19.85
GCA_001402365.1_21_327394-350139	GCA_001857155.1_154_368-57764	1	97.95	76.17	30.18
GCA_001402365.1_21_327394-350139	GCA_003311895.1_83_3-23299	1	97.8	76.45	74.65
GCA_001402365.1_21_327394-350139	GCA_003311885.1_17_97576-166595	1	97.71	76.45	25.2
GCA_001402365.1_21_327394-350139	GCA_006802605.1_6_43-26345	3	97.76	76.18	66.56
GCA_001402365.1_21_327394-350139	GCA_000279265.1_3_430487-493623	1	97.81	76.18	27.45
GCA_001402365.1_21_327394-350139	GCA_002216685.1_2_711848-810357	1	97.59	76.45	17.64
GCA_001402365.1_21_327394-350139	GCA_008084455.1_31_215426-283013	1	98.18	73.19	24.63
GCA_001402365.1_21_327394-350139	GCA_008084825.1_48_274300-312356	2	98.13	73.54	43.95
GCA_001402365.1_21_327394-350139	GCA_003348095.1_58_51708-123894	3	98.06	73.19	23.32
GCA_001402365.1_21_327394-350139	GCA_008084855.1_11_466-72979	1	98.11	73.19	22.96
GCA_001402365.1_21_327394-350139	GCA_003349265.1_79_1-37777	1	98.11	73.19	44.08
GCA_001402365.1_21_327394-350139	GCA_008083975.1_34_193103-213681	2	98.1	73.54	81.3
GCA_001402365.1_21_327394-350139	GCA_000279285.1_27_561148-659761	1	98.1	73.19	16.88
GCA_001402365.1_21_327394-350139	GCA_013357885.1_2_844226-931927	1	98.07	73.19	18.98
GCA_001402365.1_21_327394-350139	GCA_006802255.1_97_240-42376	3	98.0	73.19	39.95
GCA_001402365.1_21_327394-350139	GCA_008083535.1_10_145896-212356	1	98.05	73.19	25.05
GCA_001402365.1_21_327394-350139	GCA_006803005.1_10_112-28147	3	97.99	73.19	60.05
GCA_001402365.1_21_327394-350139	GCA_003348985.1_4_25519-95008	1	98.05	73.19	23.96
GCA_001402365.1_21_327394-350139	GCA_002097735.1_119_163-20636	2	98.05	73.54	81.7
GCA_001402365.1_21_327394-350139	GCA_005636045.1_14_2-48329	1	98.01	73.19	34.45
GCA_001402365.1_21_327394-350139	GCA_024745065.1_41_90-62542	1	98.01	73.19	26.66
GCA_001402365.1_21_327394-350139	GCA_017426785.1_13_229-59908	3	97.93	73.19	28.21
GCA_001402365.1_21_327394-350139	GCA_003348545.1_34_456-30917	1	97.98	73.19	54.66
GCA_001402365.1_21_327394-350139	GCA_001857455.1_76_273806-296975	1	97.98	73.19	71.86
GCA_001402365.1_21_327394-350139	GCA_001857345.1_161_55913-123302	1	97.99	73.19	24.69
GCA_001402365.1_21_327394-350139	GCA_000788675.1_30_3-53246	1	97.97	73.19	31.27
GCA_001402365.1_21_327394-350139	GCA_001292785.1_131_54-22796	1	97.96	73.19	73.21
GCA_001402365.1_21_327394-350139	GCA_006802475.1_26_3-21669	3	97.9	73.19	77.71
GCA_001402365.1_21_327394-350139	GCA_006803115.1_114_2-22835	1	97.95	73.19	72.92
GCA_001402365.1_21_327394-350139	GCA_006802555.1_62_3-49700	3	97.89	73.19	33.86
GCA_001402365.1_21_327394-350139	GCA_013110975.1_11_34-69935	1	97.94	73.19	23.82
GCA_001402365.1_21_327394-350139	GCA_017426915.1_37_353014-415942	1	97.93	73.19	26.46
GCA_001402365.1_21_327394-350139	GCA_001515165.1_1_62-76095	1	97.94	73.19	21.89
GCA_001402365.1_21_327394-350139	GCA_001515115.1_2_43814-162281	1	97.93	73.19	14.05
GCA_001402365.1_21_327394-350139	GCA_001402685.1_78_2228-104566	1	97.92	73.19	16.28
GCA_001402365.1_21_327394-350139	GCA_001718105.1_13_3-65679	1	97.92	73.19	25.35
GCA_001402365.1_21_327394-350139	GCA_013111105.1_61_176-24543	3	97.86	73.19	69.08
GCA_001402365.1_21_327394-350139	GCA_008083365.1_32_12090-121529	1	98.11	72.75	15.12
GCA_001402365.1_21_327394-350139	GCA_006802865.1_86_58365-112165	3	97.86	73.18	31.29
GCA_001402365.1_21_327394-350139	GCA_008085625.1_37_28233-92903	1	98.1	72.75	25.59
GCA_001402365.1_21_327394-350139	GCA_013111195.1_37_3-42974	1	97.91	73.19	38.75
GCA_001402365.1_21_327394-350139	GCA_008085575.1_33_1-58089	1	97.9	73.19	28.66
GCA_001402365.1_21_327394-350139	GCA_002114205.1_2_53539-106543	1	97.88	73.19	31.41
GCA_001402365.1_21_327394-350139	GCA_006803125.1_140_217-42928	1	97.87	73.19	38.98
GCA_001402365.1_21_327394-350139	GCA_006803105.1_92_74918-117126	3	97.81	73.19	39.89
GCA_001402365.1_21_327394-350139	GCA_003312085.1_8_187662-228243	1	97.87	73.19	41.03
GCA_001402365.1_21_327394-350139	GCA_019458465.1_2_660687-727625	1	97.87	73.19	24.87
GCA_001402365.1_21_327394-350139	GCA_003057035.1_1_263738-394363	1	97.87	73.19	12.74
GCA_001402365.1_21_327394-350139	GCA_008083965.1_17_247490-352138	1	97.87	73.19	15.9
GCA_001402365.1_21_327394-350139	GCA_006802595.1_90_50942-110938	3	97.8	73.19	28.06
GCA_001402365.1_21_327394-350139	GCA_006802345.1_73_44-49794	3	97.79	73.19	33.84
GCA_001402365.1_21_327394-350139	GCA_006802165.1_102_918-55522	3	97.8	73.19	30.81
GCA_001402365.1_21_327394-350139	GCA_006802915.1_4_1-20316	3	97.79	73.19	82.82
GCA_001402365.1_21_327394-350139	GCA_006802655.1_146_48499-85697	3	97.77	73.19	45.26
GCA_001402365.1_21_327394-350139	GCA_003347755.1_3_262447-335054	1	98.02	72.75	22.8
GCA_001402365.1_21_327394-350139	GCA_002890525.1_20_188736-246971	1	97.83	73.19	28.59
GCA_001402365.1_21_327394-350139	GCA_006803025.1_186_494-68331	3	97.77	73.19	24.82
GCA_001402365.1_21_327394-350139	GCA_003348735.1_7_18492-90684	1	97.83	73.19	23.06
GCA_001402365.1_21_327394-350139	GCA_008084835.1_42_175137-219223	1	97.98	72.8	37.56
GCA_001402365.1_21_327394-350139	GCA_006803015.1_171_174-18850	1	97.81	73.19	89.15
GCA_001402365.1_21_327394-350139	GCA_000176715.1_9_60706-133991	1	97.81	73.19	22.72
GCA_001402365.1_21_327394-350139	GCA_001857305.1_87_57710-122574	1	97.8	73.19	25.67
GCA_001402365.1_21_327394-350139	GCA_024746925.1_93_377-24097	1	97.96	72.75	69.75
GCA_001402365.1_21_327394-350139	GCA_006802495.1_160_470862-510741	1	97.89	72.91	41.58
GCA_001402365.1_21_327394-350139	GCA_001402425.1_8_259547-342567	1	97.77	73.19	20.06
GCA_001402365.1_21_327394-350139	GCA_008083255.1_9_1520-83773	1	97.93	72.8	20.14
GCA_001402365.1_21_327394-350139	GCA_006802275.1_45_165-20970	1	97.76	73.19	80.02
GCA_001402365.1_21_327394-350139	GCA_003347715.1_44_507646-603903	1	97.94	72.75	17.19
GCA_001402365.1_21_327394-350139	GCA_000168935.3_2_609838-686526	1	97.74	73.19	21.72
GCA_001402365.1_21_327394-350139	GCA_000473825.1_172_125-37707	1	97.74	73.19	44.29
GCA_001402365.1_21_327394-350139	GCA_000473785.1_173_120-37698	1	97.74	73.19	44.3
GCA_001402365.1_21_327394-350139	GCA_000152445.1_22_543016-617581	2	97.69	73.54	22.44
GCA_001402365.1_21_327394-350139	GCA_021228575.1_3_94666-156569	1	97.86	72.8	26.74
GCA_001402365.1_21_327394-350139	GCA_000176215.1_3_368381-428089	1	97.69	73.19	27.89
GCA_001402365.1_21_327394-350139	GCA_001402675.1_4_217771-307261	1	97.87	72.75	18.49
GCA_001402365.1_21_327394-350139	GCA_008084655.1_22_573669-672062	1	97.87	72.75	16.82
GCA_001402365.1_21_327394-350139	GCA_008083745.1_43_141674-221498	1	97.68	73.19	20.86
GCA_001402365.1_21_327394-350139	GCA_008083415.1_14_340300-393490	1	97.84	72.8	31.13
GCA_001402365.1_21_327394-350139	GCA_015343015.1_113_82762-137762	1	97.85	72.8	30.09
GCA_001402365.1_21_327394-350139	GCA_006803135.1_89_435-42498	3	97.61	73.19	40.03
GCA_001402365.1_21_327394-350139	GCA_000338875.1_34_202-75385	1	97.67	73.19	22.14
GCA_001402365.1_21_327394-350139	GCA_008083465.1_12_79396-148138	1	97.73	72.99	24.16
GCA_001402365.1_21_327394-350139	GCA_000174235.1_4_679590-760459	3	97.68	72.97	20.76
GCA_001402365.1_21_327394-350139	GCA_000518145.1_12_3-61424	3	97.67	72.97	27.33
GCA_001402365.1_21_327394-350139	GCA_000302965.1_59_257217-301829	1	97.81	72.75	37.1
GCA_001402365.1_21_327394-350139	GCA_001558475.2_1_32034-96768	1	97.81	72.75	25.56
GCA_001402365.1_21_327394-350139	GCA_001402155.1_2_258-83882	1	97.8	72.75	19.8
GCA_001402365.1_21_327394-350139	GCA_006802935.1_159_327-40946	1	97.77	72.8	40.77
GCA_001402365.1_21_327394-350139	GCA_008085535.1_18_239923-306318	1	97.6	73.19	25.07
GCA_001402365.1_21_327394-350139	GCA_000174115.1_4_690852-779483	1	97.6	73.19	18.78
GCA_001402365.1_21_327394-350139	GCA_014654545.1_66_155337-232614	1	97.76	72.75	21.42
GCA_001402365.1_21_327394-350139	GCA_003056995.1_2_137927-242490	1	97.76	72.75	15.82
GCA_001402365.1_21_327394-350139	GCA_001743085.1_93_56874-131989	1	97.75	72.75	22.04
GCA_001402365.1_21_327394-350139	GCA_000969265.1_1_296392-371313	1	97.57	73.19	22.22
GCA_001402365.1_21_327394-350139	GCA_006802295.1_26_349-27343	3	97.48	73.19	62.28
GCA_001402365.1_21_327394-350139	GCA_017426985.1_67_149609-215499	1	97.69	72.75	25.14
GCA_001402365.1_21_327394-350139	GCA_013111295.1_17_211-56910	1	97.71	72.75	29.17
GCA_001402365.1_21_327394-350139	GCA_008369605.1_2_349652-406555	1	97.67	72.75	29.08
GCA_001402365.1_21_327394-350139	GCA_006802685.1_549_1-21523	1	97.36	73.19	77.35
GCA_001402365.1_21_327394-350139	GCA_018310255.1_2_258032-338615	1	97.23	72.75	20.54
GCA_001402365.1_21_327394-350139	GCA_003311755.1_88_240-30486	2	97.84	75.99	57.11
GCA_001402365.1_21_327394-350139	GCA_002241275.1_79_669-19688	1	94.21	76.17	91.11
GCA_001402365.1_21_327394-350139	GCA_003311865.1_56_2-23938	2	97.56	76.27	72.44
GCA_001402365.1_21_327394-350139	GCA_003312035.1_14_32595-95281	2	97.52	76.27	27.66
GCA_001402365.1_21_327394-350139	GCA_001989755.2_47_8-41334	1	93.98	76.16	41.93
GCA_001402365.1_21_327394-350139	GCA_001990085.2_61_8-43102	1	93.97	76.16	40.21
GCA_001402365.1_21_327394-350139	GCA_024748415.1_32_229720-309677	1	92.92	76.13	21.66
GCA_001402365.1_21_327394-350139	GCA_006802075.1_84_257554-307626	4	97.78	66.97	30.8
GCA_001402365.1_21_327394-350139	GCA_021166915.1_111_49308-92757	4	97.78	66.97	35.47
GCA_001402365.1_21_327394-350139	GCA_021166995.1_223_56027-100933	4	97.74	66.97	34.34
GCA_001402365.1_21_327394-350139	GCA_000176455.1_24_1-38265	1	97.8	58.32	34.6
GCA_001402365.1_21_327394-350139	GCA_008085635.1_11_218669-290472	4	97.69	76.04	24.35
GCA_001402365.1_21_327394-350139	GCA_003312005.1_146_108-43010	2	97.64	68.03	36.07
GCA_001402365.1_21_327394-350139	GCA_014281135.1_13_457-15519	1	98.27	53.6	80.93
GCA_001402365.1_21_327394-350139	GCA_017427005.1_45_239380-294381	3	97.86	80.0	33.11
GCA_001402365.1_21_327394-350139	GCA_003716425.1_2_1141978-1163292	2	97.82	65.52	69.92
GCA_001402365.1_21_327394-350139	GCA_008083355.1_69_1-10770	1	97.88	47.04	99.25
GCA_001402365.1_21_327394-350139	GCA_003349725.1_379_1-9553	1	98.28	42.0	100.0
GCA_001402365.1_21_327394-350139	GCA_008084795.1_2_160-84330	2	97.48	73.19	19.79
GCA_001402365.1_21_327394-350139	GCA_002284425.1_70_1-31123	1	98.18	42.0	30.69
GCA_001402365.1_21_327394-350139	GCA_003349315.1_1_1-20028	1	98.03	42.0	47.71
GCA_001402365.1_21_327394-350139	GCA_003347725.1_87_2-48665	2	98.11	72.59	33.93
GCA_001402365.1_21_327394-350139	GCA_016456855.1_328_20640-114820	2	98.06	72.59	17.53
GCA_001402365.1_21_327394-350139	GCA_003716505.1_2_479340-595857	2	98.12	72.59	14.17
GCA_001402365.1_21_327394-350139	GCA_013414365.1_85_57226-136396	3	97.44	67.87	19.5
GCA_001402365.1_21_327394-350139	GCA_019504425.1_2_377785-479613	2	97.48	72.6	16.22
GCA_001402365.1_21_327394-350139	GCA_002284205.1_9_165-37332	1	97.98	40.52	24.81
GCA_001402425.1_8_259547-342567	GCA_008083965.1_17_247490-352138	8	95.55	68.71	54.49
GCA_001402425.1_8_259547-342567	GCA_006803125.1_140_217-42928	1	99.34	45.23	87.92
GCA_001402425.1_8_259547-342567	GCA_000969265.1_1_296392-371313	8	98.04	70.47	82.09
GCA_001402425.1_8_259547-342567	GCA_013357885.1_2_844226-931927	5	97.95	61.31	58.01
GCA_001402425.1_8_259547-342567	GCA_000168935.3_2_609838-686526	6	98.01	78.97	85.78
GCA_001402425.1_8_259547-342567	GCA_008084655.1_22_573669-672062	6	97.8	80.05	67.76
GCA_001402425.1_8_259547-342567	GCA_003056995.1_2_137927-242490	5	97.75	80.14	63.65
GCA_001402425.1_8_259547-342567	GCA_008085535.1_18_239923-306318	4	97.75	45.28	56.59
GCA_001402425.1_8_259547-342567	GCA_003057035.1_1_263738-394363	6	97.82	86.53	55.52
GCA_001402425.1_8_259547-342567	GCA_001515115.1_2_43814-162281	6	97.82	86.53	61.22
GCA_001402425.1_8_259547-342567	GCA_003347715.1_44_507646-603903	8	97.73	77.05	66.68
GCA_001402425.1_8_259547-342567	GCA_006802485.1_133_701-58153	4	97.71	40.78	58.89
GCA_001402425.1_8_259547-342567	GCA_006802395.1_184_1-36213	3	97.74	38.93	89.18
GCA_001402425.1_8_259547-342567	GCA_002114205.1_2_53539-106543	4	98.01	39.26	61.45
GCA_001402425.1_8_259547-342567	GCA_000302965.1_59_257217-301829	2	97.89	40.33	75.01
GCA_001402425.1_8_259547-342567	GCA_008083465.1_12_79396-148138	4	97.6	39.12	47.22
GCA_001402425.1_8_259547-342567	GCA_002284395.1_23_3-59781	4	97.77	52.45	72.82
GCA_001402425.1_8_259547-342567	GCA_000152445.1_22_543016-617581	7	97.93	66.97	74.55
GCA_001402425.1_8_259547-342567	GCA_000174115.1_4_690852-779483	8	97.33	74.34	70.45
GCA_001402425.1_8_259547-342567	GCA_008084025.1_50_391-65479	4	97.57	36.17	46.18
GCA_001402425.1_8_259547-342567	GCA_013111295.1_17_211-56910	3	97.75	48.14	70.47
GCA_001402425.1_8_259547-342567	GCA_008083455.1_7_392948-468056	4	97.54	36.17	40.02
GCA_001402425.1_8_259547-342567	GCA_003348735.1_7_18492-90684	3	97.55	36.17	41.58
GCA_001402425.1_8_259547-342567	GCA_024745065.1_41_90-62542	4	97.44	51.58	68.57
GCA_001402425.1_8_259547-342567	GCA_008083365.1_32_12090-121529	10	97.28	72.39	55.22
GCA_001402425.1_8_259547-342567	GCA_017426915.1_37_353014-415942	4	97.5	33.95	44.79
GCA_001402425.1_8_259547-342567	GCA_008083255.1_9_1520-83773	5	96.61	36.94	37.15
GCA_001402425.1_8_259547-342567	GCA_008085575.1_33_1-58089	4	97.65	37.9	54.16
GCA_001402425.1_8_259547-342567	GCA_006802685.1_549_1-21523	1	97.4	23.06	88.92
GCA_001402425.1_8_259547-342567	GCA_008083745.1_43_141674-221498	5	96.0	41.3	42.98
GCA_001402425.1_8_259547-342567	GCA_000338875.1_34_202-75385	10	93.46	53.85	59.31
GCA_001402425.1_8_259547-342567	GCA_000473825.1_172_125-37707	3	95.99	39.41	87.03
GCA_001402425.1_8_259547-342567	GCA_000473785.1_173_120-37698	3	95.99	39.41	87.03
GCA_001402425.1_8_259547-342567	GCA_001857455.1_76_273806-296975	1	97.9	21.54	77.24
GCA_001402425.1_8_259547-342567	GCA_001718105.1_13_3-65679	5	97.8	38.09	48.11
GCA_001402425.1_8_259547-342567	GCA_003312085.1_8_187662-228243	4	98.04	35.87	73.35
GCA_001402425.1_8_259547-342567	GCA_002890525.1_20_188736-246971	5	98.06	36.02	51.32
GCA_001402425.1_8_259547-342567	GCA_006803115.1_114_2-22835	1	98.13	20.49	74.49
GCA_001402425.1_8_259547-342567	GCA_013111195.1_37_3-42974	3	97.53	35.9	69.36
GCA_001402425.1_8_259547-342567	GCA_006802605.1_6_43-26345	3	98.33	27.04	86.54
GCA_001402425.1_8_259547-342567	GCA_006802915.1_4_1-20316	3	98.14	20.71	86.14
GCA_001402425.1_8_259547-342567	GCA_008084455.1_31_215426-283013	4	97.89	31.23	38.36
GCA_001402425.1_8_259547-342567	GCA_006803005.1_10_112-28147	6	97.93	24.92	74.87
GCA_001402425.1_8_259547-342567	GCA_006803025.1_186_494-68331	6	98.12	39.17	48.38
GCA_001402425.1_8_259547-342567	GCA_003348095.1_58_51708-123894	5	97.58	35.56	41.33
GCA_001402425.1_8_259547-342567	GCA_006802865.1_86_58365-112165	8	97.52	40.46	62.97
GCA_001402425.1_8_259547-342567	GCA_008083535.1_10_145896-212356	5	97.28	37.51	46.89
GCA_001402425.1_8_259547-342567	GCA_005636045.1_14_2-48329	2	97.57	35.58	61.13
GCA_001402425.1_8_259547-342567	GCA_006802165.1_102_918-55522	6	97.73	51.95	79.56
GCA_001402425.1_8_259547-342567	GCA_001402675.1_4_217771-307261	13	93.44	68.59	63.91
GCA_001402425.1_8_259547-342567	GCA_008084825.1_48_274300-312356	2	97.65	32.41	70.69
GCA_001402425.1_8_259547-342567	GCA_006802575.1_169_256-36109	4	97.85	40.41	94.38
GCA_001402425.1_8_259547-342567	GCA_003349265.1_79_1-37777	2	97.71	35.5	78.03
GCA_001402425.1_8_259547-342567	GCA_003348545.1_34_456-30917	2	98.01	22.43	61.12
GCA_001402425.1_8_259547-342567	GCA_006802475.1_26_3-21669	3	97.93	21.4	83.48
GCA_001402425.1_8_259547-342567	GCA_006803105.1_92_74918-117126	5	97.57	42.69	84.7
GCA_001402425.1_8_259547-342567	GCA_000279285.1_27_561148-659761	7	97.54	75.32	63.66
GCA_001402425.1_8_259547-342567	GCA_006802555.1_62_3-49700	7	97.31	37.94	63.97
GCA_001402425.1_8_259547-342567	GCA_006803135.1_89_435-42498	4	97.53	42.34	84.29
GCA_001402425.1_8_259547-342567	GCA_013110975.1_11_34-69935	5	97.7	47.77	57.02
GCA_001402425.1_8_259547-342567	GCA_002284235.1_83_368-75275	3	97.94	32.66	36.2
GCA_001402425.1_8_259547-342567	GCA_001515165.1_1_62-76095	4	97.37	36.96	40.37
GCA_001402425.1_8_259547-342567	GCA_013111105.1_61_176-24543	3	97.8	23.11	80.02
GCA_001402425.1_8_259547-342567	GCA_008085625.1_37_28233-92903	4	98.1	31.05	39.86
GCA_001402425.1_8_259547-342567	GCA_006802295.1_26_349-27343	3	98.07	27.04	84.26
GCA_001402425.1_8_259547-342567	GCA_001857305.1_87_57710-122574	3	97.97	32.75	41.92
GCA_001402425.1_8_259547-342567	GCA_006802275.1_45_165-20970	1	97.91	20.22	80.67
GCA_001402425.1_8_259547-342567	GCA_000788675.1_30_3-53246	10	97.54	38.31	59.68
GCA_001402425.1_8_259547-342567	GCA_000279265.1_3_430487-493623	3	97.6	32.75	43.07
GCA_001402425.1_8_259547-342567	GCA_008084855.1_11_466-72979	3	97.65	32.75	37.49
GCA_001402425.1_8_259547-342567	GCA_006802255.1_97_240-42376	4	97.59	42.62	84.74
GCA_001402425.1_8_259547-342567	GCA_902810005.1_5_147023-196736	4	97.32	39.14	65.34
GCA_001402425.1_8_259547-342567	GCA_017426785.1_13_229-59908	9	97.31	38.65	54.1
GCA_001402425.1_8_259547-342567	GCA_000176215.1_3_368381-428089	7	97.64	36.01	50.08
GCA_001402425.1_8_259547-342567	GCA_019793275.1_19_283586-346134	3	97.49	32.76	43.47
GCA_001402425.1_8_259547-342567	GCA_001743085.1_93_56874-131989	4	98.09	31.09	34.37
GCA_001402425.1_8_259547-342567	GCA_001857155.1_154_368-57764	4	97.54	31.2	45.12
GCA_001402425.1_8_259547-342567	GCA_017426985.1_67_149609-215499	5	97.41	46.46	58.58
GCA_001402425.1_8_259547-342567	GCA_014654545.1_66_155337-232614	11	97.76	66.04	71.27
GCA_001402425.1_8_259547-342567	GCA_001857345.1_161_55913-123302	3	97.8	32.74	40.32
GCA_001402425.1_8_259547-342567	GCA_017426965.1_65_102-245094	12	97.14	78.17	27.5
GCA_001402425.1_8_259547-342567	GCA_006802345.1_73_44-49794	6	97.7	49.94	83.93
GCA_001402425.1_8_259547-342567	GCA_001402155.1_2_258-83882	6	97.54	47.93	47.83
GCA_001402425.1_8_259547-342567	GCA_021228575.1_3_94666-156569	3	97.54	32.65	43.77
GCA_001402425.1_8_259547-342567	GCA_008083975.1_34_193103-213681	1	98.07	20.06	80.91
GCA_001402425.1_8_259547-342567	GCA_003348985.1_4_25519-95008	5	97.71	37.61	44.92
GCA_001402425.1_8_259547-342567	GCA_019458465.1_2_660687-727625	3	97.39	32.74	40.6
GCA_001402425.1_8_259547-342567	GCA_008083415.1_14_340300-393490	4	97.85	31.1	48.5
GCA_001402425.1_8_259547-342567	GCA_008083955.1_7_16201-70846	2	97.79	20.27	30.79
GCA_001402425.1_8_259547-342567	GCA_003347755.1_3_262447-335054	7	97.69	51.7	59.45
GCA_001402425.1_8_259547-342567	GCA_006802655.1_146_48499-85697	5	97.95	38.91	87.67
GCA_001402425.1_8_259547-342567	GCA_003311885.1_17_97576-166595	8	96.48	55.63	67.19
GCA_001402425.1_8_259547-342567	GCA_001402685.1_78_2228-104566	6	97.4	47.07	38.34
GCA_001402425.1_8_259547-342567	GCA_000174235.1_4_679590-760459	13	97.59	58.31	63.92
GCA_001402425.1_8_259547-342567	GCA_006802595.1_90_50942-110938	6	97.54	49.09	68.45
GCA_001402425.1_8_259547-342567	GCA_000518145.1_12_3-61424	6	98.06	34.82	47.54
GCA_001402425.1_8_259547-342567	GCA_017426905.1_21_499-19971	1	97.73	20.21	86.15
GCA_001402425.1_8_259547-342567	GCA_000176715.1_9_60706-133991	6	97.48	36.08	40.85
GCA_001402425.1_8_259547-342567	GCA_001558475.2_1_32034-96768	4	97.43	31.02	39.78
GCA_001402425.1_8_259547-342567	GCA_006802495.1_160_470862-510741	5	96.67	32.06	66.47
GCA_001402425.1_8_259547-342567	GCA_006802155.1_89_148-87733	4	97.46	35.46	33.61
GCA_001402425.1_8_259547-342567	GCA_002097735.1_119_163-20636	1	97.92	20.06	81.32
GCA_001402425.1_8_259547-342567	GCA_015343015.1_113_82762-137762	4	97.45	32.71	49.16
GCA_001402425.1_8_259547-342567	GCA_001292785.1_131_54-22796	1	97.91	20.06	73.21
GCA_001402425.1_8_259547-342567	GCA_003311895.1_83_3-23299	1	97.66	20.21	71.99
GCA_001402425.1_8_259547-342567	GCA_006802365.1_179_433-17757	1	97.87	20.06	96.09
GCA_001402425.1_8_259547-342567	GCA_006803015.1_171_174-18850	1	97.86	20.06	89.15
GCA_001402425.1_8_259547-342567	GCA_008084835.1_42_175137-219223	4	96.35	32.2	60.63
GCA_001402425.1_8_259547-342567	GCA_002216685.1_2_711848-810357	8	96.36	55.58	47.03
